grid,benchmark,variant,seed,status,legal,comp_res_hpwl,rudy_peak,rudy_top5_mean,wall_seconds,episodes,best_epoch,stage,failure
448,ariane,linkplace-m,999,complete,True,696465.3635584331,85.1800648910235,37.50743861120661,14538.411838293076,1000,467,,
448,ariane,linkplace-m,1000,complete,True,709467.3798295647,92.73103583935217,28.850665943616928,14523.831034183502,1000,987,,
448,ariane,linkplace-m,1001,complete,True,729258.3035111673,104.54444655721767,32.14683691490868,14498.620166778564,1000,966,,
448,ariane,linkplace-m,1002,complete,True,727948.7027064179,95.24749606508666,32.21855618771,14380.023393154144,1000,488,,
448,ariane,linkplace-m,1003,complete,True,737392.1310654248,110.43573190104976,32.5967158284062,14460.587321519852,1000,830,,
