grid,benchmark,variant,seed,status,legal,comp_res_hpwl,rudy_peak,rudy_top5_mean,wall_seconds,episodes,best_epoch,stage,failure
448,adaptec4,linkplace-c,1000,complete,True,4395060.0089285495,0.4108206229297147,0.0769966461864736,13139.631891965866,,,,
448,adaptec4,linkplace-c,1001,complete,True,4361507.999999972,0.3854801673113058,0.07692652728189125,13463.916197538376,,,,
448,adaptec4,linkplace-c,1002,complete,True,4352363.803571407,0.38145761943283607,0.07544803087208828,13225.955397129059,,,,
448,adaptec4,linkplace-c,1003,complete,True,4364242.392857125,0.41039282765715707,0.07546023768291367,13189.551206827164,,,,
448,adaptec4,linkplace-m,999,complete,True,4582712.785714277,0.386412153785656,0.08008944742473596,20431.540345430374,1000,973,,
448,adaptec4,linkplace-m,1000,complete,True,4585343.65178572,0.38922204883791833,0.08207475354850807,20403.202426195145,1000,898,,
448,adaptec4,linkplace-m,1001,complete,True,4563832.084821406,0.3833534144812164,0.07929841783091757,20457.201308488846,1000,629,,
448,adaptec4,linkplace-m,1002,complete,True,4532943.071428553,0.3916961686272175,0.07607431624151488,20366.30988240242,1000,585,,
448,adaptec4,linkplace-m,1003,complete,True,4503182.874999984,0.37818034008937446,0.07852413585689376,20491.752854585648,1000,803,,
448,adaptec4,all-greedy,999,complete,True,4700144.004464262,0.40960803335857776,0.08754602029981348,,,,,
448,adaptec4,all-greedy,1000,failed,,,,,,,,large-greedy,no local relative layout for component 1 on attempt 1
448,adaptec4,all-greedy,1001,complete,True,4751496.991071431,0.45639526230329197,0.08690760669622677,,,,,
448,adaptec4,all-greedy,1002,complete,True,4632216.428571413,0.4563463787911981,0.082941564689863,,,,,
448,adaptec4,all-greedy,1003,failed,,,,,,,,large-greedy,no local relative layout for component 1 on attempt 1
448,bigblue1,linkplace-c,999,complete,True,214469.69866071493,0.13727309280301253,0.030780256912651717,8058.46341252327,,,,
448,bigblue1,linkplace-c,1000,complete,True,207866.8169642865,0.13216554971381597,0.03041546745338144,8060.402367115021,,,,
448,bigblue1,linkplace-c,1001,complete,True,212090.70758928638,0.15813425207127008,0.030454320567025194,8273.423471689224,,,,
448,bigblue1,linkplace-c,1002,complete,True,214997.40625000073,0.13091644984531467,0.031142141127286103,8085.425513267517,,,,
448,bigblue1,linkplace-c,1003,complete,True,213796.36160714354,0.13091356696927842,0.030790263817624522,8115.9294629096985,,,,
448,bigblue1,linkplace-m,999,complete,True,214621.6116071436,0.13863361523960763,0.03065501780817674,8517.673357963562,1000,253,,
448,bigblue1,linkplace-m,1000,complete,True,208419.33928571478,0.15044368615329912,0.03064615890772171,8684.79144358635,1000,791,,
448,bigblue1,linkplace-m,1001,complete,True,211423.8727678578,0.1372813859984167,0.030316975132421625,8445.353380203247,1000,843,,
448,bigblue1,linkplace-m,1002,complete,True,212389.5625000006,0.1309269689859979,0.030533957926019227,8589.189575433731,1000,552,,
448,bigblue1,linkplace-m,1003,complete,True,212831.0290178578,0.13133373546566504,0.029741688746509853,8597.259972333908,1000,933,,
448,bigblue1,all-greedy,999,complete,True,217227.98883928644,0.13136588507811953,0.03103191103619753,,,,,
448,bigblue1,all-greedy,1000,complete,True,217018.24107142945,0.1421781181546895,0.030754342237899326,,,,,
448,bigblue1,all-greedy,1001,complete,True,215406.85937500073,0.13863570913558598,0.03043090162793733,,,,,
448,bigblue1,all-greedy,1002,complete,True,215668.99776785792,0.1359423045119646,0.030870927664607823,,,,,
448,bigblue1,all-greedy,1003,complete,True,220244.3169642865,0.1309254873243522,0.03065633890499771,,,,,
448,bigblue2,linkplace-c,999,complete,True,803364.9017857114,0.07780963596672798,0.021410906757247546,13652.503107070923,,,,
448,bigblue2,linkplace-c,1000,complete,True,809913.2767857114,0.07661053444104213,0.021530787727524228,13623.45105266571,,,,
448,bigblue2,linkplace-c,1001,complete,True,812152.2053571405,0.07558738281576169,0.021867145451996115,13540.913063049316,,,,
448,bigblue2,linkplace-c,1002,complete,True,798184.5267857121,0.06578700218470482,0.020866354581770406,13640.08304643631,,,,
448,bigblue2,linkplace-c,1003,complete,True,795827.1785714274,0.06381472006142255,0.021769136803363846,13873.296376943588,,,,
448,bigblue2,linkplace-m,999,complete,True,821983.491071424,0.08054526453838115,0.022176797136888162,15871.79723405838,1000,775,,
448,bigblue2,linkplace-m,1000,complete,True,822951.3660714267,0.07336287168722336,0.021446157296526276,15732.158041477203,1000,893,,
448,bigblue2,linkplace-m,1001,complete,True,848012.2857142831,0.0657136778826571,0.02117809308163483,16029.7237033844,1000,145,,
